Record_ID,Crop,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category
15702,Groundnut,2017,Kharif     ,Manipur,3340,3142,0.942222222,0.9325153374233128,Low
15703,Maize,2017,Kharif     ,Manipur,19810,45840,2.284444444,2.313982836951035,Medium
15704,Maize,2017,Rabi       ,Manipur,7120,17250,2.426666667,2.422752808988764,Medium
15705,Masoor,2017,Rabi       ,Manipur,723,669,0.923333333,0.925311203319502,Low
15706,Moong(Green Gram),2017,Kharif     ,Manipur,448,498,1.11,1.1116071428571428,Medium
15707,Other  Rabi pulses,2017,Rabi       ,Manipur,9378,5942,0.931111111,0.9367807031373168,Low
15708,Other Kharif pulses,2017,Kharif     ,Manipur,1528,1694,1.117777778,1.1086387434554974,Medium
15709,Peas & beans (Pulses),2017,Rabi       ,Manipur,18339,17192,0.934444444,0.9374556955122962,Low
15710,Potato,2017,Whole Year ,Manipur,15250,129170,8.488888889,8.47016393442623,Very High
15711,Rapeseed &Mustard,2017,Rabi       ,Manipur,29260,25040,0.855555556,0.8557758031442242,Low
15712,Rice,2017,Kharif     ,Manipur,236710,607820,2.18,2.56778336360948,Medium
15713,Soyabean,2017,Kharif     ,Manipur,9378,4598,0.911111111,0.9069033530571992,Low
15714,Sugarcane,2017,Whole Year ,Manipur,6000,348000,54.38111111,58.0,Very High
15715,Turmeric,2017,Whole Year ,Manipur,2552,30748,0.982466216,12.04858934169279,Very High
15716,Urad,2017,Kharif     ,Manipur,9378,1581,0.982466216,1.098679638637943,Medium
15717,Wheat,2017,Rabi       ,Manipur,2250,5620,2.503333333,2.497777777777778,Medium
15718,Arhar/Tur,2017,Kharif     ,Mizoram,272,275,0.982466216,1.0080645161290325,Medium
15719,Arhar/Tur,2017,Rabi       ,Mizoram,50,46,0.982466216,0.92,Medium
15720,Cotton(lint),2017,Kharif     ,Mizoram,9378,34,0.3975,0.3683640303358613,Low
15721,Cowpea(Lobia),2017,Kharif     ,Mizoram,1024,1887,1.50125,1.841514589635991,Medium
15722,Cowpea(Lobia),2017,Rabi       ,Mizoram,152,359,2.0075,2.361842105263158,Medium
15723,Maize,2017,Kharif     ,Mizoram,5474,8786,1.67375,1.6050420168067228,Medium
15724,Maize,2017,Rabi       ,Mizoram,505,686,1.3575,1.3578780680918447,Medium
15725,Onion,2017,Rabi       ,Mizoram,110,430,7.24,3.87736699729486,Very High
15726,Other  Rabi pulses,2017,Rabi       ,Mizoram,1208,13684,1.4475,1.4526803441429517,Medium
15727,Other Kharif pulses,2017,Kharif     ,Mizoram,1193,1367,1.155,1.1450829284637294,Medium
15728,Potato,2017,Kharif     ,Mizoram,58,313,3.28,5.396551724137931,High
15729,Potato,2017,Rabi       ,Mizoram,157,798,5.488,5.082802547770701,High
15730,Rapeseed &Mustard,2017,Kharif     ,Mizoram,23,8,0.49,0.3478260869565217,Low
15731,Rapeseed &Mustard,2017,Rabi       ,Mizoram,394,410,1.563333333,1.0406091370558377,Medium
15732,Rice,2017,Autumn     ,Mizoram,19587,23580,0.982466216,1.20382897255903,Medium
15733,Rice,2017,Kharif     ,Mizoram,16039,35029,2.15625,2.183893713722825,Medium
15734,Rice,2017,Rabi       ,Mizoram,487,998,2.09,2.0492813141683777,Medium
15735,Sesamum,2017,Kharif     ,Mizoram,765,483,0.67625,2.0492813141683777,Low
15736,Soyabean,2017,Kharif     ,Mizoram,1008,1538,1.3675,1.5253396806506,Medium
15737,Sugarcane,2017,Whole Year ,Mizoram,1558,44836,25.2375,28.76315114190403,Very High
15738,Tapioca,2017,Kharif     ,Mizoram,194,1914,9.876666667,9.8659793814433,Very High
15739,Tobacco,2017,Kharif     ,Mizoram,338,281,0.6725,0.8301329394387001,Low
15740,Arhar/Tur,2017,Kharif     ,Nagaland,3200,2920,0.91,0.9125,Low
15741,Bajra,2017,Kharif     ,Nagaland,700,710,0.995454545,1.0142857142857142,Low
15742,Barley,2017,Rabi       ,Nagaland,550,570,1.033636364,1.0363636363636364,Medium
15743,Castor seed,2017,Kharif     ,Nagaland,350,240,0.624444444,0.6857142857142857,Low
15744,Cotton(lint),2017,Kharif     ,Nagaland,130,80,0.615,0.6857142857142857,Low
15745,Cowpea(Lobia),2017,Kharif     ,Nagaland,540,790,0.982466216,1.462962962962963,Medium
15746,Ginger,2017,Kharif     ,Nagaland,3920,35860,9.150909091,9.14795918367347,Very High
15747,Gram,2017,Rabi       ,Nagaland,780,660,0.838181818,0.8461538461538461,Low
15748,Groundnut,2017,Kharif     ,Nagaland,970,1010,1.031818182,0.8461538461538461,Medium
15749,Horse-gram,2017,Kharif     ,Nagaland,520,570,1.064545455,1.0961538461538465,Medium
15750,Jowar,2017,Kharif     ,Nagaland,270,260,0.96,1.0961538461538465,Low
15751,Jute,2017,Kharif     ,Nagaland,3080,5870,1.9025,1.905844155844156,Medium
15752,Linseed,2017,Rabi       ,Nagaland,9378,4750,0.812727273,0.8133561643835616,Low
15753,Maize,2017,Kharif     ,Nagaland,63680,126220,0.982466216,1.9820979899497488,Medium
15754,Maize,2017,Rabi       ,Nagaland,5330,10560,1.981666667,1.9820979899497488,Medium
15755,Masoor,2017,Rabi       ,Nagaland,2140,1760,0.823333333,0.822429906542056,Low
15756,Mesta,2017,Kharif     ,Nagaland,1900,2100,1.091818182,1.105263157894737,Medium
15757,Moong(Green Gram),2017,Kharif     ,Nagaland,480,510,1.048888889,1.0625,Medium
15758,Niger seed,2017,Kharif     ,Nagaland,32840,36800,1.088181818,1.1205846528623629,Medium
15759,Niger seed,2017,Rabi       ,Nagaland,35560,33930,0.960909091,0.9541619797525308,Low
15760,Other  Rabi pulses,2017,Rabi       ,Nagaland,10730,13650,1.276666667,1.272134203168686,Medium
15761,Other Cereals,2017,Kharif     ,Nagaland,1260,1290,1.022222222,1.0238095238095235,Medium
15762,Other Cereals,2017,Rabi       ,Nagaland,440,450,1.011818182,1.0227272727272727,Medium
15763,Other Kharif pulses,2017,Kharif     ,Nagaland,10940,13350,1.204,1.220292504570384,Medium
15764,Peas & beans (Pulses),2017,Kharif     ,Nagaland,2330,13684,1.366,1.3690987124463518,Medium
15765,Peas & beans (Pulses),2017,Rabi       ,Nagaland,7240,7980,0.982466216,1.1022099447513811,Medium
15766,Potato,2017,Rabi       ,Nagaland,7500,75020,9.989090909,10.002666666666666,Very High
15767,Ragi,2017,Kharif     ,Nagaland,340,330,0.982857143,0.9705882352941176,Low
15768,Rapeseed &Mustard,2017,Rabi       ,Nagaland,27450,27790,1.012727273,1.0123861566484518,Medium
15769,Rice,2017,Kharif     ,Nagaland,9378,509590,2.421818182,2.464764207980653,Medium
15770,Rice,2017,Rabi       ,Nagaland,5250,14850,2.826666667,2.8285714285714287,Medium
15771,Sesamum,2017,Kharif     ,Nagaland,3660,2230,0.607272727,0.6092896174863388,Low
15772,Small millets,2017,Kharif     ,Nagaland,8820,9960,1.169,1.129251700680272,Medium
15773,Soyabean,2017,Kharif     ,Nagaland,25040,31520,1.25,1.2587859424920127,Medium
15774,Sugarcane,2017,Kharif     ,Nagaland,4430,192750,43.50363636,43.51015801354402,Very High
15775,Sunflower,2017,Kharif     ,Nagaland,350,310,0.898333333,43.51015801354402,Low
15776,Sunflower,2017,Rabi       ,Nagaland,2270,1390,0.614,0.6123348017621145,Low
15777,Sweet potato,2017,Kharif     ,Nagaland,1800,15320,8.51,8.511111111111111,Very High
15778,Tapioca,2017,Kharif     ,Nagaland,2500,13684,20.26272727,20.26,Very High
15779,Urad,2017,Rabi       ,Nagaland,830,680,0.810909091,0.8192771084337349,Low
15780,Wheat,2017,Rabi       ,Nagaland,3410,6260,1.834444444,1.835777126099707,Medium
15781,other oilseeds,2017,Kharif     ,Nagaland,2470,1490,0.603333333,0.6032388663967612,Low
15782,Arhar/Tur,2017,Kharif     ,Punjab,2600,2700,1.045454545,1.0384615384615383,Medium
15783,Bajra,2017,Kharif     ,Punjab,1000,600,0.65,0.6,Low
15784,Barley,2017,Rabi       ,Punjab,7700,29900,3.723076923,3.883116883116883,High
15785,Cotton(lint),2017,Kharif     ,Punjab,291000,1283000,4.1875,4.40893470790378,High
15786,Gram,2017,Rabi       ,Punjab,1700,2000,1.298571429,1.1764705882352942,Medium
15787,Groundnut,2017,Kharif     ,Punjab,1200,2300,1.92,1.9166666666666667,Medium
15788,Guar seed,2017,Kharif     ,Punjab,24400,19500,1.054285714,0.7991803278688525,Medium
15789,Maize,2017,Kharif     ,Punjab,114000,423000,3.750833333,3.710526315789474,High
15790,Masoor,2017,Rabi       ,Punjab,800,500,0.75,0.625,Low
15791,Moong(Green Gram),2017,Kharif     ,Punjab,3500,3000,0.847,0.8571428571428571,Low
15792,Moong(Green Gram),2017,Rabi       ,Punjab,18000,15500,0.862727273,0.8611111111111112,Low
15793,Peas & beans (Pulses),2017,Rabi       ,Punjab,1900,1900,1.24,1.0,Medium
15794,Rapeseed &Mustard,2017,Rabi       ,Punjab,30500,45700,0.982466216,1.498360655737705,Medium
15795,Rice,2017,Kharif     ,Punjab,3065000,13382000,4.252727273,4.366068515497553,High
15796,Sesamum,2017,Kharif     ,Punjab,2700,900,0.292222222,0.3333333333333333,Low
15797,Sugarcane,2017,Whole Year ,Punjab,96000,13684,84.3725,83.58333333333333,Very High
15798,Sunflower,2017,Rabi       ,Punjab,6100,11600,1.89,83.58333333333333,Medium
15799,Urad,2017,Kharif     ,Punjab,1600,900,0.7375,0.5625,Low
15800,Wheat,2017,Rabi       ,Punjab,3512000,17830000,0.982466216,5.076879271070615,High
15801,Arhar/Tur,2017,Kharif     ,Telangana,330021,263513,0.782333333,0.7984734304786665,Low
15802,Arhar/Tur,2017,Rabi       ,Telangana,338,244,0.793636364,0.7218934911242604,Low
15803,Bajra,2017,Kharif     ,Telangana,944,998,1.01,1.0572033898305084,Medium
15804,Bajra,2017,Rabi       ,Telangana,7818,8261,0.99,1.0566641084676387,Low
15805,Banana,2017,Kharif     ,Telangana,1717,110607,0.982466216,64.4187536400699,Very High
15806,Cashewnut,2017,Kharif     ,Telangana,1578,478,0.2925,0.302915082382763,Low
15807,Castor seed,2017,Kharif     ,Telangana,27876,26131,0.93,0.9374013488305352,Low
15808,Castor seed,2017,Rabi       ,Telangana,294,281,0.92375,0.95578231292517,Low
15809,Coriander,2017,Kharif     ,Telangana,16,13684,0.6,0.3125,Low
15810,Coriander,2017,Rabi       ,Telangana,1204,13684,0.85625,0.8280730897009967,Low
15811,Cotton(lint),2017,Kharif     ,Telangana,1896993,5195470,2.856333333,2.738792394067875,Medium
15812,Cowpea(Lobia),2017,Kharif     ,Telangana,1524,13684,0.985625,1.013779527559055,Low
15813,Cowpea(Lobia),2017,Rabi       ,Telangana,3985,5192,1.31173913,1.3028858218318695,Medium
15814,Dry chillies,2017,Kharif     ,Telangana,63117,278946,3.95862069,4.419506630543276,High
15815,Dry chillies,2017,Rabi       ,Telangana,10660,61858,5.780625,5.80281425891182,High
15816,Garlic,2017,Rabi       ,Telangana,189,265,1.391666667,1.402116402116402,Medium
15817,Ginger,2017,Kharif     ,Telangana,1840,12982,0.982466216,7.055434782608696,High
15818,Gram,2017,Kharif     ,Telangana,1,1,1.0,1.0,Low
15819,Gram,2017,Rabi       ,Telangana,97442,147772,1.520666667,1.5165123868557706,Medium
15820,Groundnut,2017,Kharif     ,Telangana,21006,45965,2.104,2.1881843282871563,Medium
15821,Groundnut,2017,Rabi       ,Telangana,146057,326551,2.1725,2.235777812771726,Medium
15822,Horse-gram,2017,Kharif     ,Telangana,237,0,0.0,2.235777812771726,Low
15823,Horse-gram,2017,Rabi       ,Telangana,963,0,0.0,0.0,Low
15824,Jowar,2017,Kharif     ,Telangana,43138,13684,0.921363636,0.9440168760721406,Low
15825,Jowar,2017,Rabi       ,Telangana,24174,32672,1.34625,1.351534706709688,Medium
15826,Maize,2017,Kharif     ,Telangana,463203,13684,4.169333333,3.449735860950814,High
15827,Maize,2017,Rabi       ,Telangana,9378,1154219,6.646333333,6.900994893993567,Very High
15828,Moong(Green Gram),2017,Kharif     ,Telangana,91534,58434,0.663,0.6383857364476588,Low
15829,Moong(Green Gram),2017,Rabi       ,Telangana,6880,5723,0.835416667,0.8318313953488372,Low
15830,Onion,2017,Kharif     ,Telangana,4319,79105,18.15833333,18.315582310720075,Very High
15831,Onion,2017,Rabi       ,Telangana,9378,341048,34.61428571,36.36681595222862,Very High
15832,Potato,2017,Kharif     ,Telangana,19,163,7.94,8.578947368421053,Very High
15833,Potato,2017,Rabi       ,Telangana,2160,25925,11.048,12.002314814814817,Very High
15834,Ragi,2017,Kharif     ,Telangana,1181,1355,1.18,1.1473327688399662,Medium
15835,Ragi,2017,Rabi       ,Telangana,274,300,1.185,1.1473327688399662,Medium
15836,Rice,2017,Kharif     ,Telangana,1046987,2946004,2.672333333,2.8137923393509183,Medium
15837,Rice,2017,Rabi       ,Telangana,915389,3317425,3.532666667,3.624060372147797,High
15838,Safflower,2017,Rabi       ,Telangana,9378,2189,0.60625,0.5668047643707923,Low
15839,Sesamum,2017,Kharif     ,Telangana,1072,252,0.217857143,0.2350746268656716,Low
15840,Sesamum,2017,Rabi       ,Telangana,15236,8672,0.576086957,0.2350746268656716,Low
15841,Small millets,2017,Kharif     ,Telangana,288,382,1.33,1.3263888888888888,Medium
15842,Soyabean,2017,Kharif     ,Telangana,152289,247298,1.584090909,1.6238730308820728,Medium
15843,Sugarcane,2017,Kharif     ,Telangana,35788,2663092,77.33636364,74.4129875936068,Very High
15844,Sunflower,2017,Kharif     ,Telangana,411,871,1.98,2.119221411192214,Medium
15845,Sunflower,2017,Rabi       ,Telangana,3242,6924,2.028888889,2.13571869216533,Medium
15846,Sweet potato,2017,Rabi       ,Telangana,199,1542,7.776666667,7.748743718592965,Very High
15847,Tobacco,2017,Kharif     ,Telangana,651,1871,3.32,7.748743718592965,High
15848,Tobacco,2017,Rabi       ,Telangana,3460,10646,3.88,3.076878612716763,High
15849,Turmeric,2017,Kharif     ,Telangana,50154,294561,0.982466216,5.873130757267616,High
15850,Urad,2017,Kharif     ,Telangana,9378,25976,0.813333333,0.8071843634442684,Low
15851,Urad,2017,Rabi       ,Telangana,6298,13684,0.899130435,0.8791679898380438,Low
15852,Wheat,2017,Kharif     ,Telangana,2,2,1.0,1.0,Low
15853,Wheat,2017,Rabi       ,Telangana,4156,5771,1.429,1.3885948026948989,Medium
15854,Arhar/Tur,2017,Kharif     ,Tripura,5590,4128,0.73625,0.7384615384615385,Low
15855,Cotton(lint),2017,Kharif     ,Tripura,805,1160,1.405,1.4409937888198758,Medium
15856,Cowpea(Lobia),2017,Kharif     ,Tripura,9378,3188,0.72375,0.7214301878252999,Low
15857,Gram,2017,Rabi       ,Tripura,235,186,0.8025,0.7914893617021277,Low
15858,Groundnut,2017,Kharif     ,Tripura,1121,1343,1.165,1.1980374665477251,Medium
15859,Groundnut,2017,Rabi       ,Tripura,1148,1413,0.982466216,1.230836236933798,Medium
15860,Jowar,2017,Kharif     ,Tripura,857,702,0.82125,0.8191365227537923,Low
15861,Jute,2017,Kharif     ,Tripura,551,4998,8.9675,9.070780399274048,Very High
15862,Linseed,2017,Rabi       ,Tripura,120,84,0.7,0.7,Low
15863,Maize,2017,Kharif     ,Tripura,13596,19137,1.4275,1.4075463371579875,Medium
15864,Maize,2017,Rabi       ,Tripura,2140,3336,1.55,1.5588785046728972,Medium
15865,Masoor,2017,Rabi       ,Tripura,2892,2071,0.70875,0.7161134163208852,Low
15866,Mesta,2017,Kharif     ,Tripura,541,4963,8.95375,9.173752310536043,Very High
15867,Moong(Green Gram),2017,Kharif     ,Tripura,2473,13684,0.545,0.545086938940558,Low
15868,Moong(Green Gram),2017,Rabi       ,Tripura,2320,1450,0.62375,0.625,Low
15869,Other  Rabi pulses,2017,Rabi       ,Tripura,393,373,0.954285714,0.9491094147582696,Low
15870,Other Kharif pulses,2017,Kharif     ,Tripura,88,84,0.974,0.9545454545454546,Low
15871,Peas & beans (Pulses),2017,Rabi       ,Tripura,3474,3057,0.8725,0.9545454545454546,Low
15872,Rapeseed &Mustard,2017,Rabi       ,Tripura,7795,6467,0.82625,0.8296343810134702,Low
15873,Rice,2017,Autumn     ,Tripura,37775,104258,2.68125,2.7599735274652546,Medium
15874,Rice,2017,Kharif     ,Tripura,15837,16787,1.02625,1.0599861084801414,Medium
15875,Rice,2017,Summer     ,Tripura,72224,13684,3.1475,3.2553583296411164,High
15876,Rice,2017,Winter     ,Tripura,148232,455932,3.045,3.2553583296411164,High
15877,Sesamum,2017,Kharif     ,Tripura,7035,4151,0.59625,0.5900497512437811,Low
15878,Small millets,2017,Kharif     ,Tripura,493,386,0.78375,0.7829614604462475,Low
15879,Soyabean,2017,Kharif     ,Tripura,238,166,0.67625,0.6974789915966386,Low
15880,Soyabean,2017,Rabi       ,Tripura,259,198,0.74625,0.7644787644787645,Low
15881,Sugarcane,2017,Whole Year ,Tripura,806,42489,53.38875,52.715880893300245,Very High
15882,Urad,2017,Kharif     ,Tripura,9378,1682,0.58125,0.5864714086471409,Low
15883,Urad,2017,Rabi       ,Tripura,2482,13684,0.70125,0.7111200644641418,Low
15884,Wheat,2017,Rabi       ,Tripura,195,396,2.025,2.0307692307692307,Medium
15885,Arhar/Tur,2017,Kharif     ,Uttar Pradesh,282271,331672,0.982466216,1.1750126651338608,Medium
15886,Bajra,2017,Kharif     ,Uttar Pradesh,925397,1795148,1.634262295,1.9398679701792847,Medium
15887,Banana,2017,Summer     ,Uttar Pradesh,69378,3172335,45.97483871,45.72537403787944,Very High
15888,Barley,2017,Rabi       ,Uttar Pradesh,143911,403155,2.886486486,2.801418932534692,Medium
15889,Coriander,2017,Rabi       ,Uttar Pradesh,6790,3541,0.531230769,0.5215022091310751,Low
15890,Cotton(lint),2017,Kharif     ,Uttar Pradesh,4150,1534,0.355555556,0.3696385542168675,Low
15891,Dry chillies,2017,Kharif     ,Uttar Pradesh,13636,12578,0.928194444,0.9224112643003812,Low
15892,Garlic,2017,Rabi       ,Uttar Pradesh,35219,188609,5.3396875,5.355319571822028,High
15893,Ginger,2017,Kharif     ,Uttar Pradesh,877,4167,4.802,4.751425313568985,High
15894,Gram,2017,Rabi       ,Uttar Pradesh,500762,578550,1.201449275,1.155339262963244,Medium
15895,Groundnut,2017,Kharif     ,Uttar Pradesh,87922,89075,1.076440678,1.01311389640818,Medium
15896,Guar seed,2017,Kharif     ,Uttar Pradesh,2077,1487,0.723529412,0.7159364467982667,Low
15897,Jowar,2017,Kharif     ,Uttar Pradesh,169145,214815,1.150535714,1.270005025274173,Medium
15898,Linseed,2017,Rabi       ,Uttar Pradesh,25695,15461,0.669361702,0.6017123954076669,Low
15899,Maize,2017,Kharif     ,Uttar Pradesh,664457,1456460,1.973013699,2.1919552356284906,Medium
15900,Maize,2017,Rabi       ,Uttar Pradesh,13788,41388,2.979298246,3.001740644038294,Medium
15901,Maize,2017,Summer     ,Uttar Pradesh,46098,101045,2.1865,2.1919606056661896,Medium
15902,Masoor,2017,Rabi       ,Uttar Pradesh,484391,498327,0.970410959,1.0287701464312922,Low
15903,Moong(Green Gram),2017,Kharif     ,Uttar Pradesh,45050,17766,0.400655738,0.394361820199778,Low
15904,Moong(Green Gram),2017,Summer     ,Uttar Pradesh,42125,28284,0.653220339,0.6714302670623146,Low
15905,Onion,2017,Rabi       ,Uttar Pradesh,13007,189992,14.51013514,0.6714302670623146,Very High
15906,Onion,2017,Summer     ,Uttar Pradesh,12557,180634,14.14591549,14.38512383531098,Very High
15907,Peas & beans (Pulses),2017,Rabi       ,Uttar Pradesh,294414,432518,1.446575342,1.4690809540307186,Medium
15908,Potato,2017,Rabi       ,Uttar Pradesh,572826,15008697,23.98133333,26.20114485026867,Very High
15909,Rapeseed &Mustard,2017,Rabi       ,Uttar Pradesh,678853,944759,1.2172,26.20114485026867,Medium
15910,Rice,2017,Kharif     ,Uttar Pradesh,5897871,15441958,2.541333333,2.61822579707152,Medium
15911,Rice,2017,Summer     ,Uttar Pradesh,25761,76645,0.982466216,2.975233880672334,Medium
15912,Sannhamp,2017,Kharif     ,Uttar Pradesh,2116,408,0.182413793,0.1928166351606805,Low
15913,Sesamum,2017,Kharif     ,Uttar Pradesh,278080,82116,0.250588235,0.2952963176064442,Low
15914,Small millets,2017,Kharif     ,Uttar Pradesh,9264,6021,0.647037037,0.6499352331606217,Low
15915,Small millets,2017,Summer     ,Uttar Pradesh,42,37,0.94,0.8809523809523809,Low
15916,Soyabean,2017,Kharif     ,Uttar Pradesh,14268,11093,0.762307692,0.7774740678441268,Low
15917,Sugarcane,2017,Kharif     ,Uttar Pradesh,2234282,177056410,67.24106667,79.24532802931769,Very High
15918,Sunflower,2017,Summer     ,Uttar Pradesh,2093,13684,1.450952381,1.4419493549928333,Medium
15919,Sweet potato,2017,Kharif     ,Uttar Pradesh,16318,182201,0.982466216,11.165645299669077,Very High
15920,Tobacco,2017,Rabi       ,Uttar Pradesh,22183,103223,4.592272727,4.653247982689447,High
15921,Tobacco,2017,Summer     ,Uttar Pradesh,929,2650,2.893333333,2.852529601722282,Medium
15922,Turmeric,2017,Rabi       ,Uttar Pradesh,9378,1537,1.248518519,1.279766860949209,Medium
15923,Urad,2017,Kharif     ,Uttar Pradesh,565472,283320,0.603013699,0.5010327655480731,Low
15924,Urad,2017,Summer     ,Uttar Pradesh,49460,31265,0.670833333,0.6321269712899312,Low
15925,Wheat,2017,Rabi       ,Uttar Pradesh,9752941,35645666,3.649866667,3.654863286879312,High
15926,Arhar/Tur,2017,Kharif     ,Uttarakhand,9378,3322,0.818888889,0.9603931772188494,Low
